"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","label"
"9.26197318901346","10.754341324558","9.90496655986689","11.0917081390555","13.8592995697601","6.46010461954003","0.552728030970711","0.465519240006694","0.124337151244598","0.662900274377651","9.4291469352057","12.0450381668712","10.4246598410244","5.73143365849264","9.48347323557036","7.57344554662545","0.522060559979978","0.821338151302393","0.434657277942399","0.676193196755017","A"
"9.91135838521102","11.3009035527124","9.73974087589724","9.89803576158569","14.3400387402455","7.60716283130217","0.386586992302337","0.606188510849682","0.00080019848179394","0.683645057879229","7.58844221767408","11.2987546447069","8.79579395832434","7.71813568665359","12.5909987151755","6.69101959703301","0.511337582844801","0.40977184439134","0.787625183013413","0.594396972395891","A"
"10.7568690806589","11.2056857229172","9.62110334498198","8.56831013761342","13.2055701344022","6.75475861225628","0.403357454672264","0.376390940757898","0.0677444216035952","0.631736969204379","7.74996948274976","11.2347438579882","8.72750234999103","6.99049046015579","10.3140477813969","6.12488712138296","0.283291640578164","0.756509344588654","0.239133855581118","0.988467995092579","A"
"9.98244851485175","8.28883972368694","9.50841853591399","8.84090109166422","13.8607890777148","6.7081256137831","0.563178437656799","0.380062830472009","0.140356675054558","0.651344447176749","8.12311102924462","11.1381463782838","7.50951723484194","8.68995827151965","9.44578409011423","6.75743751016673","0.73492850842804","0.687372740684578","0.36170690151976","0.961682739153485","A"
"11.3612895399824","9.52149702859663","8.72562392674732","9.921910661978","13.9291020696351","8.04654672239408","0.516345180707291","0.402454261032131","0.0257837576512137","0.793953049277799","11.6416926572909","11.0329339500156","8.97972082169481","6.91454041727877","10.8572853352478","8.85188344847059","0.566681759181848","0.997648371185762","0.0247119232188332","0.836110330077419","A"
"10.92102921705","9.61109493838863","8.21747589186853","6.97338044279885","12.4614925902727","7.01674440723175","0.533897792060322","0.469842384712479","0.138737633621103","0.679705700355426","7.49854621266169","11.6154471854076","10.8440497966189","8.30530248891691","11.5623890038655","6.44420015261453","0.310429263895593","0.309371951237327","0.636566060323029","0.385823530766943","A"
"9.86668087311291","10.4305912982836","10.2464044141983","8.86297065446692","13.4574981366615","7.48889720086724","0.301226301368932","0.653617211976176","-0.0523849186838556","0.839542564049936","8.09932220886221","11.4048725248011","8.80557448735447","6.53051919735926","10.8713442416439","7.08727041233417","0.487718145199355","0.565351755271134","0.403548524591555","0.745189758534571","A"
"10.8610197409586","9.12622989306051","8.96582781203894","9.24838318742806","11.6809601048444","7.50987089557266","0.308642762926232","0.581718099409276","0.0617913725268564","0.840298219609781","7.484820573675","10.8972817450858","10.0096183224733","5.93705011168876","10.7158764351433","5.8472465710011","0.342819694788821","0.713560790010859","0.476757654766247","0.679290122749762","A"
"9.23994970184079","10.7961222020164","8.69509728447142","9.01084274873703","15.6177504441312","6.96174438988389","0.374070420889974","0.539055673961893","0.0557905159728168","0.774003885081604","9.67618530487211","12.3564983554436","9.54102124775382","7.10323022584464","10.9243119771335","5.89967228121072","0.4832112423559","0.74006631827415","0.632086973872854","0.4409944152792","A"
"10.0822414293383","10.0204258799653","8.16284376724314","8.60088154701871","12.556886657896","7.28926834267292","0.710736445191495","0.118698497216144","0.194931816111357","0.627193823371435","8.68011271476972","10.5272198339191","8.55086079488524","7.61146919931904","10.8154565987608","6.73808726160783","0.319752940812327","0.52740457363511","0.317315875282976","0.668590989764699","A"
